,pc_brand,pc_model,elt_condition,elt_warranty,desktop_screen_size,pc_cpu,pc_ram,pc_vga,pc_drive_capacity,elt_origin,classify,price (VND),pc_cpu_label
157,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,>= 21 inch,Intel Xeon,32 GB,AMD,500 GB,Mỹ,desktop,7000000.0,Intel
158,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i5,8 GB,NVIDIA,256 GB,Việt Nam,desktop,4300000.0,Intel
159,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,>= 21 inch,Intel Xeon,16 GB,AMD,256 GB,Đức,desktop,4200000.0,Intel
160,desktop,desktop,Đã sử dụng (chưa sửa chữa),3 tháng,>= 21 inch,Intel Core i5,16 GB,NVIDIA,256 GB,Việt Nam,desktop,4900000.0,Intel
161,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,>= 21 inch,Intel Core i5,8 GB,NVIDIA,256 GB,Mỹ,desktop,4490000.0,Intel
162,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Xeon,32 GB,NVIDIA,500 GB,Việt Nam,desktop,6900000.0,Intel
163,desktop,desktop,Mới,>12 tháng,>= 21 inch,Intel Core i5,8 GB,NVIDIA,256 GB,Việt Nam,desktop,3500000.0,Intel
164,desktop,desktop,Mới,>12 tháng,>= 21 inch,Intel Core i5,8 GB,NVIDIA,256 GB,Việt Nam,desktop,3800000.0,Intel
165,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,>= 21 inch,Intel Core i5,16 GB,NVIDIA,250 GB,Mỹ,desktop,5490000.0,Intel
166,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i3,8 GB,Onboard,256 GB,Nước khác,desktop,2600000.0,Intel
167,desktop,desktop,Mới,>12 tháng,>= 21 inch,Intel Core i5,8 GB,NVIDIA,128 GB,Việt Nam,desktop,3200000.0,Intel
168,desktop,desktop,Mới,>12 tháng,>= 21 inch,Intel Core i5,8 GB,NVIDIA,128 GB,Việt Nam,desktop,3500000.0,Intel
169,desktop,desktop,Đã sử dụng (chưa sửa chữa),3 tháng,>= 21 inch,Intel Core i3,8 GB,NVIDIA,256 GB,Nước khác,desktop,7500000.0,Intel
170,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i3,16 GB,Onboard,1 TB,Nước khác,desktop,1900000.0,Intel
171,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,>= 21 inch,Intel Core i3,4 GB,Onboard,< 128 GB,Nhật Bản,desktop,3200000.0,Intel
172,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i5,32 GB,NVIDIA,500 GB,Nước khác,desktop,18900000.0,Intel
173,desktop,desktop,Mới,7-12 tháng,Không bán kèm màn hình,Intel Core i5,8 GB,Onboard,128 GB,Mỹ,desktop,2500000.0,Intel
174,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,Không bán kèm màn hình,Intel Core i3,8 GB,NVIDIA,256 GB,Nước khác,desktop,8000000.0,Intel
175,desktop,desktop,Mới,>12 tháng,>= 21 inch,Intel Core i5,8 GB,Onboard,256 GB,Nước khác,desktop,5500000.0,Intel
176,desktop,desktop,Đã sử dụng (chưa sửa chữa),3 tháng,19 - 20.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Nhật Bản,desktop,2600000.0,Intel
177,desktop,desktop,Mới,Hết bảo hành,>= 21 inch,Intel Core i7,16 GB,NVIDIA,256 GB,Việt Nam,desktop,8990000.0,Intel
178,desktop,desktop,Mới,>12 tháng,>= 21 inch,Intel Core i3,8 GB,Onboard,128 GB,Việt Nam,desktop,5000000.0,Intel
179,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Intel Xeon,32 GB,NVIDIA,128 GB,Việt Nam,desktop,4500000.0,Intel
180,desktop,desktop,Đã sử dụng (chưa sửa chữa),2 tháng,19 - 20.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Nước khác,desktop,2500000.0,Intel
181,desktop,desktop,Đã sử dụng (chưa sửa chữa),3 tháng,Không bán kèm màn hình,Intel Core i7,8 GB,NVIDIA,128 GB,Nước khác,desktop,5900000.0,Intel
182,desktop,desktop,Đã sử dụng (chưa sửa chữa),3 tháng,>= 21 inch,Intel Core i7,16 GB,AMD,128 GB,Nước khác,desktop,4500000.0,Intel
183,desktop,desktop,Đã sử dụng (qua sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i5,8 GB,Onboard,128 GB,Nước khác,desktop,2300000.0,Intel
184,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Xeon,32 GB,AMD,256 GB,Nước khác,desktop,7700000.0,Intel
185,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,>= 21 inch,Intel Core i7,8 GB,NVIDIA,128 GB,Mỹ,desktop,3300000.0,Intel
186,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Intel Core i7,16 GB,NVIDIA,512 GB,Mỹ,desktop,8900000.0,Intel
187,desktop,desktop,Đã sử dụng (chưa sửa chữa),>12 tháng,>= 21 inch,Intel Xeon,32 GB,AMD,256 GB,Nước khác,desktop,8900000.0,Intel
188,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,>= 21 inch,Intel Xeon,32 GB,AMD,250 GB,Nước khác,desktop,7900000.0,Intel
189,desktop,desktop,Đã sử dụng (chưa sửa chữa),3 tháng,Không bán kèm màn hình,Intel Xeon,16 GB,Onboard,256 GB,Nước khác,desktop,5000000.0,Intel
190,desktop,desktop,Mới,Còn bảo hành,19 - 20.9 inch,Intel Core i5,32 GB,NVIDIA,512 GB,Nước khác,desktop,6900000.0,Intel
191,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,>= 21 inch,Intel Core i5,8 GB,NVIDIA,128 GB,Việt Nam,desktop,3600000.0,Intel
192,desktop,desktop,Mới,3 tháng,Không bán kèm màn hình,Intel Xeon,> 32GB,AMD,256 GB,Việt Nam,desktop,5500000.0,Intel
193,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Intel Core i3,8 GB,NVIDIA,250 GB,Nước khác,desktop,2950000.0,Intel
194,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,>= 21 inch,Intel Atom,8 GB,Onboard,500 GB,Nước khác,desktop,4500000.0,Intel
195,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Xeon,16 GB,Onboard,256 GB,Nước khác,desktop,2850000.0,Intel
196,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Core i3,8 GB,Onboard,480 GB,Trung Quốc,desktop,3200000.0,Intel
197,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Core i5,8 GB,Onboard,1 TB,Nước khác,desktop,10000000.0,Intel
198,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i3,16 GB,Onboard,< 128 GB,Nước khác,desktop,8000000.0,Intel
199,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Xeon,16 GB,AMD,256 GB,Việt Nam,desktop,6500000.0,Intel
200,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,>= 21 inch,Intel Core i5,8 GB,NVIDIA,250 GB,Việt Nam,desktop,6490000.0,Intel
201,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,19 - 20.9 inch,Intel Core i5,6 GB,Onboard,500 GB,Nước khác,desktop,2500000.0,Intel
202,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Pentium,4 GB,Onboard,500 GB,Nước khác,desktop,550000.0,Intel
203,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,>= 21 inch,Intel Xeon,16 GB,NVIDIA,500 GB,Thái Lan,desktop,3800000.0,Intel
204,desktop,desktop,Đã sử dụng (chưa sửa chữa),>12 tháng,>= 21 inch,Intel Xeon,16 GB,AMD,256 GB,Hàn Quốc,desktop,7500000.0,Intel
205,desktop,desktop,Đã sử dụng (chưa sửa chữa),2 tháng,>= 21 inch,Intel Core i5,16 GB,NVIDIA,128 GB,Việt Nam,desktop,4800000.0,Intel
206,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,19 - 20.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Việt Nam,desktop,2700000.0,Intel
207,desktop,desktop,Đã sử dụng (chưa sửa chữa),3 tháng,Không bán kèm màn hình,Intel Core i5,16 GB,Onboard,512 GB,Mỹ,desktop,2400000.0,Intel
208,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Core i7,8 GB,NVIDIA,480 GB,Việt Nam,desktop,5900000.0,Intel
209,desktop,desktop,Mới,1 tháng,>= 21 inch,Intel Core i7,16 GB,NVIDIA,256 GB,Việt Nam,desktop,4100000.0,Intel
210,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Intel Xeon,16 GB,AMD,128 GB,Nước khác,desktop,6400000.0,Intel
211,desktop,desktop,Mới,7-12 tháng,>= 21 inch,Intel Core i5,8 GB,NVIDIA,128 GB,Việt Nam,desktop,3800000.0,Intel
212,desktop,desktop,Mới,Còn bảo hành,>= 21 inch,Intel Core i5,8 GB,NVIDIA,256 GB,Việt Nam,desktop,3800000.0,Intel
213,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Core i3,8 GB,NVIDIA,250 GB,Trung Quốc,desktop,4000000.0,Intel
214,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i5,8 GB,NVIDIA,1 TB,Việt Nam,desktop,2000000.0,Intel
215,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i3,4 GB,Onboard,1 TB,Nước khác,desktop,1900000.0,Intel
216,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i5,8 GB,NVIDIA,128 GB,Việt Nam,desktop,1500000.0,Intel
217,desktop,desktop,Mới,Hết bảo hành,Không bán kèm màn hình,Intel Core i3,8 GB,Onboard,250 GB,Việt Nam,desktop,8500000.0,Intel
218,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,19 - 20.9 inch,Intel Core 2 Duo,4 GB,Onboard,500 GB,Việt Nam,desktop,1500000.0,Intel
219,desktop,desktop,Mới,Còn bảo hành,Không bán kèm màn hình,Intel Core i9,32 GB,Onboard,500 GB,Việt Nam,desktop,49890000.0,Intel
220,desktop,desktop,Đã sử dụng (chưa sửa chữa),>12 tháng,Không bán kèm màn hình,Intel Core i5,32 GB,NVIDIA,1 TB,Việt Nam,desktop,18750000.0,Intel
221,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i5,8 GB,Onboard,250 GB,Nước khác,desktop,2350000.0,Intel
222,desktop,desktop,Mới,Còn bảo hành,Không bán kèm màn hình,Intel Core i5,16 GB,NVIDIA,256 GB,Việt Nam,desktop,7700000.0,Intel
223,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,19 - 20.9 inch,Intel Core i3,16 GB,Onboard,128 GB,Nước khác,desktop,4500000.0,Intel
224,desktop,desktop,Mới,Còn bảo hành,Không bán kèm màn hình,Intel Core i9,32 GB,NVIDIA,512 GB,Việt Nam,desktop,48490000.0,Intel
225,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,19 - 20.9 inch,Intel Core i5,8 GB,NVIDIA,256 GB,Việt Nam,desktop,3900000.0,Intel
226,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Ryzen 5,16 GB,NVIDIA,250 GB,Nước khác,desktop,4868686.0,AMD
227,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Intel Xeon,16 GB,AMD,256 GB,Nước khác,desktop,5000000.0,Intel
228,desktop,desktop,Mới,Còn bảo hành,Không bán kèm màn hình,Intel Core i9,32 GB,NVIDIA,500 GB,Việt Nam,desktop,40990000.0,Intel
229,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,>= 21 inch,Intel Core i5,16 GB,NVIDIA,500 GB,Mỹ,desktop,4290000.0,Intel
230,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,19 - 20.9 inch,Intel Core 2 Duo,1 GB,Onboard,320 GB,Trung Quốc,desktop,1000000.0,Intel
231,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,>= 21 inch,Intel Core i7,8 GB,NVIDIA,128 GB,Việt Nam,desktop,5500000.0,Intel
232,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Intel Xeon,16 GB,AMD,256 GB,Nước khác,desktop,5600000.0,Intel
233,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,Không bán kèm màn hình,Intel Core i7,32 GB,AMD,500 GB,Việt Nam,desktop,27490000.0,Intel
234,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,>= 21 inch,Intel Core i5,16 GB,NVIDIA,256 GB,Nước khác,desktop,15000000.0,Intel
235,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Xeon,32 GB,NVIDIA,> 1 TB,Việt Nam,desktop,10800000.0,Intel
236,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i5,8 GB,Onboard,320 GB,Nước khác,desktop,300000.0,Intel
237,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,>= 21 inch,Intel Core i5,32 GB,Onboard,1 TB,Việt Nam,desktop,35000000.0,Intel
238,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Intel Xeon,> 32GB,AMD,512 GB,Mỹ,desktop,7500000.0,Intel
239,desktop,desktop,Đã sử dụng (chưa sửa chữa),3 tháng,Không bán kèm màn hình,Intel Core i7,16 GB,Onboard,512 GB,Mỹ,desktop,4000000.0,Intel
240,desktop,desktop,Mới,Còn bảo hành,Không bán kèm màn hình,Intel Core i5,16 GB,NVIDIA,512 GB,Việt Nam,desktop,13290000.0,Intel
241,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Intel Core i5,8 GB,NVIDIA,128 GB,Nước khác,desktop,2500000.0,Intel
242,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,19 - 20.9 inch,Intel Xeon,8 GB,NVIDIA,128 GB,Nước khác,desktop,2000000.0,Intel
243,desktop,desktop,Đã sử dụng (chưa sửa chữa),3 tháng,19 - 20.9 inch,Intel Core i3,8 GB,Onboard,< 128 GB,Nhật Bản,desktop,2300000.0,Intel
244,desktop,desktop,Mới,Còn bảo hành,Không bán kèm màn hình,Intel Core i7,16 GB,NVIDIA,512 GB,Việt Nam,desktop,22790000.0,Intel
245,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i3,8 GB,Onboard,128 GB,Nước khác,desktop,3500000.0,Intel
246,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i5,4 GB,Onboard,320 GB,Nước khác,desktop,1800000.0,Intel
247,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Intel Core i5,8 GB,AMD,256 GB,Việt Nam,desktop,3850000.0,Intel
248,desktop,desktop,Mới,Còn bảo hành,Không bán kèm màn hình,Intel Core i5,16 GB,NVIDIA,500 GB,Việt Nam,desktop,15890000.0,Intel
249,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,19 - 20.9 inch,Intel Core i3,4 GB,Onboard,128 GB,Việt Nam,desktop,3000000.0,Intel
250,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i5,8 GB,Onboard,256 GB,Nước khác,desktop,4200000.0,Intel
251,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,Không bán kèm màn hình,Intel Core i9,32 GB,NVIDIA,512 GB,Việt Nam,desktop,20990000.0,Intel
252,desktop,desktop,Đã sử dụng (chưa sửa chữa),3 tháng,Không bán kèm màn hình,Intel Core i5,8 GB,Onboard,128 GB,Nhật Bản,desktop,1000000.0,Intel
253,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Core i5,8 GB,Onboard,< 128 GB,Nước khác,desktop,3900000.0,Intel
254,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,>= 21 inch,Intel Xeon,32 GB,AMD,128 GB,Việt Nam,desktop,3900000.0,Intel
255,desktop,desktop,Mới,Còn bảo hành,Không bán kèm màn hình,Intel Core i9,32 GB,NVIDIA,1 TB,Việt Nam,desktop,32090000.0,Intel
256,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core 2 Quad,4 GB,Onboard,500 GB,Nước khác,desktop,1100000.0,Intel
257,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Intel Xeon,16 GB,NVIDIA,< 128 GB,Trung Quốc,desktop,2999000.0,Intel
258,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,19 - 20.9 inch,Intel Core i5,8 GB,Onboard,500 GB,Việt Nam,desktop,1900000.0,Intel
259,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,19 - 20.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Việt Nam,desktop,2300000.0,Intel
260,desktop,desktop,Đã sử dụng (chưa sửa chữa),3 tháng,Không bán kèm màn hình,Intel Core i5,8 GB,NVIDIA,128 GB,Nước khác,desktop,2300000.0,Intel
261,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,Không bán kèm màn hình,Intel Core i5,32 GB,NVIDIA,1 TB,Việt Nam,desktop,20220000.0,Intel
262,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Intel Core i5,8 GB,NVIDIA,250 GB,Việt Nam,desktop,7740000.0,Intel
263,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,>= 21 inch,Intel Core i5,16 GB,Onboard,128 GB,Nước khác,desktop,6500000.0,Intel
264,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,19 - 20.9 inch,Intel Xeon,32 GB,Onboard,1 TB,Nước khác,desktop,8000000.0,Intel
265,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,>= 21 inch,Intel Core i3,8 GB,Onboard,256 GB,Việt Nam,desktop,3200000.0,Intel
266,desktop,desktop,Đã sử dụng (chưa sửa chữa),4-6 tháng,>= 21 inch,Intel Core i5,16 GB,Onboard,256 GB,Nước khác,desktop,10500000.0,Intel
267,desktop,desktop,Mới,Còn bảo hành,Không bán kèm màn hình,Intel Core i9,> 32GB,NVIDIA,500 GB,Việt Nam,desktop,27990000.0,Intel
268,desktop,desktop,Mới,Còn bảo hành,Không bán kèm màn hình,Intel Core i5,16 GB,NVIDIA,512 GB,Việt Nam,desktop,22990000.0,Intel
269,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,19 - 20.9 inch,Intel Core i5,16 GB,Onboard,256 GB,Nước khác,desktop,4500000.0,Intel
270,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,19 - 20.9 inch,Intel Core i5,16 GB,AMD,< 128 GB,Nước khác,desktop,3900000.0,Intel
271,desktop,desktop,Đã sử dụng (chưa sửa chữa),4-6 tháng,>= 21 inch,Intel Core i5,16 GB,Onboard,1 TB,Mỹ,desktop,37500000.0,Intel
272,desktop,desktop,Đã sử dụng (chưa sửa chữa),3 tháng,>= 21 inch,Intel Core i5,8 GB,NVIDIA,128 GB,Nước khác,desktop,4000000.0,Intel
273,desktop,desktop,Mới,>12 tháng,>= 21 inch,Intel Core i5,8 GB,NVIDIA,256 GB,Việt Nam,desktop,6800000.0,Intel
274,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Xeon,16 GB,Onboard,500 GB,Nước khác,desktop,8700000.0,Intel
275,desktop,desktop,Mới,7-12 tháng,>= 21 inch,Intel Pentium,8 GB,Onboard,128 GB,Nước khác,desktop,1650000.0,Intel
276,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i5,8 GB,Onboard,< 128 GB,Nước khác,desktop,1300000.0,Intel
277,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,Không bán kèm màn hình,Intel Core i5,16 GB,NVIDIA,500 GB,Nước khác,desktop,24990000.0,Intel
278,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,>= 21 inch,Intel Core i7,16 GB,NVIDIA,> 1 TB,Nước khác,desktop,6500000.0,Intel
279,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i3,6 GB,Onboard,128 GB,Nước khác,desktop,1350000.0,Intel
280,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Intel Core i7,8 GB,Onboard,250 GB,Nước khác,desktop,8000000.0,Intel
281,desktop,desktop,Mới,Còn bảo hành,Không bán kèm màn hình,Intel Core i7,32 GB,NVIDIA,500 GB,Việt Nam,desktop,27390000.0,Intel
282,desktop,desktop,Mới,>12 tháng,>= 21 inch,Intel Core i3,8 GB,Onboard,128 GB,Việt Nam,desktop,3500000.0,Intel
283,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i5,16 GB,Onboard,128 GB,Nước khác,desktop,6999999.0,Intel
284,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Intel Core i5,8 GB,Onboard,128 GB,Nước khác,desktop,1650000.0,Intel
285,desktop,desktop,Mới,Còn bảo hành,Không bán kèm màn hình,Intel Core i3,16 GB,NVIDIA,256 GB,Nước khác,desktop,10990000.0,Intel
286,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i5,4 GB,Onboard,128 GB,Nước khác,desktop,550000.0,Intel
287,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i5,6 GB,Onboard,500 GB,Nước khác,desktop,200000.0,Intel
288,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Core i7,16 GB,Onboard,128 GB,Nước khác,desktop,4700000.0,Intel
289,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i5,8 GB,Onboard,256 GB,Việt Nam,desktop,5000000.0,Intel
290,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Xeon,32 GB,NVIDIA,1 TB,Mỹ,desktop,17000000.0,Intel
291,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,19 - 20.9 inch,Intel Core i5,4 GB,Onboard,250 GB,Việt Nam,desktop,250000.0,Intel
